Date,DIA,QQQ,SPY,Risk_free
2014-06-13,0.0019705820844881927,0.002928856996470941,0.00304370294366052,2.6039999999999996
2014-06-16,0.0004176009249707846,0.0008660656994692317,0.0008239853259039975,2.597
2014-06-17,0.0018470738790226093,0.0005408173041123732,0.0027755697521349987,2.655
2014-06-18,0.005520737718605062,0.005608938738335567,0.007312825395728417,2.613
2014-06-19,0.0009468246392820845,-0.0006454986300195031,0.0011202162918531045,2.622
2014-06-20,0.0018706622752189261,0.0011755295760513818,0.0020280789571511804,2.6239999999999997
2014-06-23,-0.0010060400491100907,0.00021565051826311077,-0.00030594280087115067,2.623
2014-06-24,-0.0061762697393694665,-0.00097071398341253,-0.006042512356263963,2.5860000000000003
2014-06-25,0.002439684800540576,0.006344709356592482,0.0045095351214241575,2.559
2014-06-26,-0.0011899045540930686,0.0005356956942739188,-0.0007160612888634788,2.525
2014-06-27,0.0005357905390166451,0.004383085842909473,0.0019424695353107424,2.532
2014-06-30,-0.0016663786061830166,0.001705313032555722,-0.0005106817244469042,2.516
2014-07-01,0.007772018040621553,0.010908108064451305,0.006670899189749946,2.563
2014-07-02,0.0011813179324651202,0.0016836229588452767,0.0010142262560313142,2.628
2014-07-03,0.006297051458775904,0.006289459552494492,0.00490636209902906,
2014-07-07,-0.0035848270536309457,-0.003034887821753429,-0.0034876387204700876,2.617
2014-07-08,-0.005963942020858148,-0.012126265181971796,-0.0064504980684247926,2.565
2014-07-09,0.004313846629337981,0.007398714606507539,0.004474054225863,2.5469999999999997
2014-07-10,-0.003662474118934611,-0.003164419466955337,-0.003964896716451172,2.532
2014-07-11,0.0014190271728447001,0.006423703200419517,0.0013744076253674464,2.52
2014-07-14,0.006422090806512237,0.005964917555001392,0.005022851758499591,2.549
2014-07-15,0.0005283290418827136,-0.0034490789851053805,-0.001874642203413046,2.549
2014-07-16,0.004041384937364612,0.00397069059435573,0.003694689642853355,2.5380000000000003
2014-07-17,-0.00857127309957928,-0.013332721969457673,-0.01143104256788785,2.475
2014-07-18,0.006776698156535588,0.015728747127930376,0.01016736103937177,2.484
2014-07-21,-0.0023481943168386366,-0.0012492273151476496,-0.0018733371421530975,2.474
2014-07-22,0.00328499865091203,0.006333816996852093,0.004348691126844884,2.4659999999999997
2014-07-23,-0.0010545996729574014,0.006397271601696453,0.0022173197738464268,2.464
2014-07-24,-0.0007034148031168641,-0.001132195149893711,5.06525195360652e-05,2.509
2014-07-25,-0.007538535321613082,-0.003920391232238529,-0.004692957279207377,2.469
2014-07-28,0.0014766762895508379,0.0003102737356259766,0.00040465779271414704,2.491
2014-07-29,-0.0037254534273252204,-0.0017585149656476062,-0.004306506322399706,2.4619999999999997
2014-07-30,-0.0017792666271807533,0.003926061878814835,0.0001524566287294249,2.5540000000000003
2014-07-31,-0.01911572193736344,-0.02041711167992233,-0.01994583133862271,2.556
2014-08-01,-0.004365015339818257,-0.0036903064650122275,-0.003060255052069749,2.505
2014-08-04,0.004607688115589426,0.006842411051682262,0.007194661725193896,2.491
2014-08-05,-0.008565385271557702,-0.007688071304103872,-0.009743498819121399,2.483
2014-08-06,0.0017069993057408084,-0.0007401052416753373,0.00031255781191585896,2.474
2014-08-07,-0.003966527822597321,-0.0031789155123655988,-0.005429529006319989,2.424
2014-08-08,0.010885365737319574,0.007191111177180964,0.011502465830199426,2.415
2014-08-11,0.0012691024030866416,0.005883577792176631,0.002893706559971676,2.42
2014-08-12,-0.0003626028379439816,-0.0004191253076397672,-0.0013941703241453496,2.4419999999999997
2014-08-13,0.006024303404376319,0.01052920049903161,0.00674639422477874,2.4130000000000003
2014-08-14,0.0036574032610490192,0.005171761949784859,0.004710589754833627,2.4
2014-08-15,-0.0027254988852565276,0.004836969946004466,-0.0002042020246433296,2.345
2014-08-18,0.010227343433469649,0.0076707312011699,0.008344499157083796,2.387
2014-08-19,0.0049263795878964345,0.005588268672543251,0.005204955091466346,2.405
2014-08-20,0.004195154072995422,0.0,0.0026680129168896727,2.426
2014-08-21,0.0034139634725205426,0.0020243157647348298,0.002911632652428331,2.407
2014-08-22,-0.001823284018803939,0.001515173439230466,-0.001555123605890607,2.403
2014-08-25,0.004405426311357985,0.0035275794096101265,0.005057441495149639,2.387
2014-08-26,0.001815176653025219,0.0010054573638544895,0.0006491639708450236,2.391
2014-08-27,0.00046784051731219023,0.00020106577030354345,-0.00039937835682302136,2.3609999999999998
2014-08-28,-0.0014039719123459804,-0.0011058840632180988,-0.0005492230171233459,2.334
2014-08-29,0.000643340750341892,0.0037149549326125353,0.002843701061856052,2.343
2014-09-02,-0.0017567167361525193,0.002902247742652797,-0.0004982367302863722,2.419
2014-09-03,0.0008200041628230181,-0.005913331267559663,-0.0005483209867946925,2.41
2014-09-04,-0.0003514042797148065,-0.0009050852618619487,-0.0014472856762601793,2.448
2014-09-05,0.003451669461661311,0.00501803904264797,0.0044848245943800435,2.461
2014-09-08,-0.0011104532738013262,0.0019001738566508664,-0.0025888425246751723,2.469
2014-09-09,-0.005510247496342657,-0.00832780207266115,-0.00635122073180483,2.5
2014-09-10,0.0032277919148926415,0.008228005702783925,0.003755484953644306,2.5340000000000003
2014-09-11,-0.000938172672666937,-0.0007996067745512647,0.00114893186742826,2.531
2014-09-12,-0.003583594526487488,-0.005113724493008398,-0.005858339280012892,2.614
2014-09-15,0.002468833632968348,-0.009697205236403938,-0.0007534232070840474,2.591
2014-09-16,0.006204524583393045,0.00869121611304724,0.007509849574304894,2.589
2014-09-17,0.0011660197638416747,0.0015086787463625129,0.0013460446595363607,2.6
2014-09-18,0.005985620176945261,0.007506868821733015,0.005315945339925854,2.6289999999999996
2014-09-19,0.0014674529252607371,-0.0006199048395085782,-0.0009017087249727496,2.5869999999999997
2014-09-22,-0.006048941997489621,-0.009345473508687085,-0.007752907256023178,2.5660000000000003
2014-09-23,-0.007025066196956864,-0.002729468930731116,-0.005740566023717086,2.535
2014-09-24,0.009239358427469035,0.010673690030055027,0.007797283863340887,2.569
2014-09-25,-0.015368759269223986,-0.021258037148623288,-0.01626718734343413,2.511
2014-09-26,0.009003802211260847,0.01058434711856826,0.007914039038704246,2.535
2014-09-29,-0.0021700166798463982,-0.001316856895276608,-0.001820659061305463,2.491
2014-09-30,-0.0015271162389867143,0.001418057986059651,-0.0026356022780218424,2.508
2014-10-01,-0.014153275723818304,-0.01612282855345004,-0.01364497982274493,2.403
2014-10-02,-0.00017901350997906462,0.0,0.00015456968104654578,2.438
2014-10-03,0.012272132545051662,0.009827141512196214,0.010949244076332576,2.447
2014-10-06,-0.0008843123305108946,-0.0021414184044283857,-0.0011711477075477816,2.425
2014-10-07,-0.016110597775986335,-0.01429106652538259,-0.015556662452244296,2.35
2014-10-08,0.016405352727665523,0.01928050559142047,0.017338071912928577,2.33
2014-10-09,-0.019526737371264424,-0.016282235839804926,-0.02003220844196285,2.327
2014-10-10,-0.006816170954932588,-0.02530186928826872,-0.011480113805398595,2.307
2014-10-13,-0.01389698920456528,-0.015795305422333428,-0.01656338506166044,2.286
2014-10-14,0.0006134368402674895,0.00010753670630236911,0.001546309440516147,2.206
